,FP_class.FP_class,FP_class.Raw_FP_per,FP_class.Tool,depth_diff,geo_diff,mean_depth,dataset,dataset_num
Wilcoxon (CLR).11,FALSE,0,Wilcoxon (CLR),0.0283341783215972,0.00014848391215283,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).12,TRUE,96.211716999253,Wilcoxon (CLR),0.106106287844707,0.00167478608693927,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).13,FALSE,0,Wilcoxon (CLR),0.0460082520327064,0.00071961199048709,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).14,FALSE,0,Wilcoxon (CLR),0.0264312022103624,0.000648585140173186,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).15,FALSE,0,Wilcoxon (CLR),0.0508538306921372,0.00129543261212639,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).16,FALSE,0,Wilcoxon (CLR),0.0513943902773916,0.00123550123824612,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).17,TRUE,90.5574950073936,Wilcoxon (CLR),0.126529648145259,0.00195560898493907,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).18,FALSE,0,Wilcoxon (CLR),0.0258566703036688,0.00149347989113036,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).19,FALSE,0,Wilcoxon (CLR),0.0150889697039789,0.00110606599076069,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).20,FALSE,0,Wilcoxon (CLR),0.0469245055256422,0.0014902417822813,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).21,FALSE,0,Wilcoxon (CLR),0.0073602665765441,0.000115441299638253,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).22,FALSE,0,Wilcoxon (CLR),0.0296385890285999,0.000317042379743615,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).23,FALSE,0,Wilcoxon (CLR),0.101816309594748,0.000343942232441607,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).24,FALSE,0,Wilcoxon (CLR),0.0333715476432211,0.0004659255856998,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).25,FALSE,0,Wilcoxon (CLR),0.0142066885324825,0.000743369212432565,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).26,FALSE,0,Wilcoxon (CLR),0.00964288030381269,0.00065655942110987,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).27,FALSE,0,Wilcoxon (CLR),0.0292299219854036,0.00069795133718964,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).28,FALSE,0,Wilcoxon (CLR),0.0402879126138876,0.000862787612551763,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).29,FALSE,0,Wilcoxon (CLR),0.075051589305512,0.000867276539073147,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).30,FALSE,0,Wilcoxon (CLR),0.0446313738284912,0.000508356537696653,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).31,FALSE,0,Wilcoxon (CLR),0.0611189407717109,0.000332831081970353,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).32,FALSE,0,Wilcoxon (CLR),0.0135392323347932,0.00127227053882395,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).33,FALSE,0,Wilcoxon (CLR),0.0495718751507671,0.00122778023981285,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).34,FALSE,0,Wilcoxon (CLR),0.0309894883987731,0.000848088148365678,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).35,FALSE,0,Wilcoxon (CLR),0.0212739305777762,0.00018099446094566,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).36,FALSE,0,Wilcoxon (CLR),0.078563254755489,0.00196370315212802,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).37,FALSE,0,Wilcoxon (CLR),0.0338596764851027,0.000965948173482944,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).38,FALSE,0,Wilcoxon (CLR),0.00801820399027571,0.000688172370920892,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).39,FALSE,0,Wilcoxon (CLR),0.0784613377911711,0.00103899837275745,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).40,FALSE,0,Wilcoxon (CLR),0.0945996627360403,0.00118115822942899,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).41,FALSE,0,Wilcoxon (CLR),0.0019806495580424,0.000787065058879044,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).42,FALSE,0,Wilcoxon (CLR),0.0431930722075809,0.00011098543236443,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).43,FALSE,0,Wilcoxon (CLR),0.0388930490630279,0.0006463820162248,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).44,FALSE,0,Wilcoxon (CLR),0.000310483767259169,8.86007688460921e-06,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).45,FALSE,0,Wilcoxon (CLR),0.0579495230186114,0.000540674836574606,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).46,FALSE,0,Wilcoxon (CLR),0.0483268894886101,0.0020650805762028,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).47,FALSE,0,Wilcoxon (CLR),0.0784373573289786,0.00135662084935295,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).48,FALSE,0,Wilcoxon (CLR),0.0601792329272182,0.00138843813710587,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).49,FALSE,0,Wilcoxon (CLR),0.0541371556406509,0.000785056528052719,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).50,FALSE,0,Wilcoxon (CLR),0.0240401502925921,0.000444361592248921,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).51,FALSE,0,Wilcoxon (CLR),0.0621486283847715,0.000192718319701246,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).52,FALSE,0,Wilcoxon (CLR),0.0107944685996848,0.000354922083451337,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).53,FALSE,0,Wilcoxon (CLR),0.0115743066962279,0.000118641813655618,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).54,FALSE,0,Wilcoxon (CLR),0.00357082743950464,0.0003621497385351,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).55,FALSE,0,Wilcoxon (CLR),0.0227407355152132,5.48752176940948e-05,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).56,FALSE,0,Wilcoxon (CLR),0.0428038627722432,0.000441150281548897,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).57,FALSE,0,Wilcoxon (CLR),0.0277441325153977,0.000152068095139013,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).58,FALSE,0,Wilcoxon (CLR),0.00581752350883094,0.00119930768499366,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).59,FALSE,0,Wilcoxon (CLR),0.0414135220757177,0.000623941490092816,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).60,FALSE,0,Wilcoxon (CLR),0.0257342965455681,7.56165577471268e-05,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).61,FALSE,0,Wilcoxon (CLR),0.0454187323371425,0.0019560713244271,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).62,FALSE,0,Wilcoxon (CLR),0.0724447132280099,2.387524258185e-05,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).63,FALSE,0,Wilcoxon (CLR),0.00160695402221057,0.000573591552182062,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).64,FALSE,0,Wilcoxon (CLR),0.034175892312592,0.000112328307828369,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).65,FALSE,0,Wilcoxon (CLR),0.0394970834721727,0.000713566004818089,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).66,FALSE,0,Wilcoxon (CLR),0.0382780766440578,0.000473726435271438,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).67,FALSE,0,Wilcoxon (CLR),0.0590526242794631,0.00121673824275081,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).68,FALSE,0,Wilcoxon (CLR),0.0888268925738486,0.00135864267096597,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).69,FALSE,0,Wilcoxon (CLR),0.100110173110676,0.000336985150932723,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).70,FALSE,0,Wilcoxon (CLR),0.058551559055907,0.000212871768267009,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).71,FALSE,0,Wilcoxon (CLR),0.0335589215217726,0.000810103017337749,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).72,FALSE,0,Wilcoxon (CLR),0.126550157974389,0.00205362144069743,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).73,FALSE,0,Wilcoxon (CLR),0.0779337676229377,0.00134983201321193,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).74,FALSE,0,Wilcoxon (CLR),0.0261933959602874,8.67193844680259e-05,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).75,FALSE,0,Wilcoxon (CLR),0.0318742940527544,0.000435867045781801,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).76,FALSE,0,Wilcoxon (CLR),0.0328759514245776,0.000777472384194233,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).77,FALSE,0,Wilcoxon (CLR),0.0819345080653744,0.00128653649845822,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).78,TRUE,89.5162888546732,Wilcoxon (CLR),0.0795654382379476,0.00163773945264634,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).79,FALSE,0,Wilcoxon (CLR),0.0346515048127421,0.000931389365926183,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).80,FALSE,0,Wilcoxon (CLR),0.0349992215145321,5.03857609421843e-05,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).81,FALSE,0,Wilcoxon (CLR),0.0691329379983162,0.00149872505457416,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).82,FALSE,0,Wilcoxon (CLR),0.0536665390701241,0.00158848592417637,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).83,FALSE,0,Wilcoxon (CLR),0.0158638118708988,0.000205654553454115,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).84,FALSE,0,Wilcoxon (CLR),0.0733080098669373,0.000851465893891179,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).85,FALSE,0,Wilcoxon (CLR),0.028689888510785,0.000742803912100909,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).86,FALSE,0,Wilcoxon (CLR),0.0171577576433652,6.34123477769588e-05,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).87,FALSE,0,Wilcoxon (CLR),0.0469240324503532,0.000500128518389431,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).88,FALSE,0,Wilcoxon (CLR),0.0216490983748221,2.38926918239013e-05,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).89,FALSE,0,Wilcoxon (CLR),0.0750161447228588,0.000257350753001928,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).90,FALSE,0,Wilcoxon (CLR),0.000301491093937144,0.001101006449854,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).91,FALSE,0,Wilcoxon (CLR),0.0673828373335582,0.000517063998849876,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).92,FALSE,0,Wilcoxon (CLR),0.0285554714862417,0.00103337280056026,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).93,FALSE,0,Wilcoxon (CLR),0.0126204543593726,0.000472689464419584,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).94,FALSE,0,Wilcoxon (CLR),0.0450060685502479,0.000494132600751263,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).95,FALSE,0,Wilcoxon (CLR),0.0367103539282278,0.00107942625796031,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).96,FALSE,0,Wilcoxon (CLR),0.100669717228499,0.000964508327576885,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).97,FALSE,0,Wilcoxon (CLR),0.0412201530816182,0.000795432211123881,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).98,FALSE,0,Wilcoxon (CLR),0.0137005743439567,0.00136758060130804,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).99,FALSE,0,Wilcoxon (CLR),0.00106886588409455,0.000189278897942957,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
Wilcoxon (CLR).100,FALSE,0,Wilcoxon (CLR),0.000698694016672217,0.000330618748419331,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
limma voom (TMM).1,TRUE,47.7872463679741,limma voom (TMM),0.0718797001052741,0.000224614176964844,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
limma voom (TMM).2,FALSE,0.0030489199201183,limma voom (TMM),0.00936610580267514,0.000427670701286686,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
limma voom (TMM).3,FALSE,0.041160418921597,limma voom (TMM),0.00985570690577047,0.00032642116959436,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
limma voom (TMM).4,FALSE,0,limma voom (TMM),0.0277836268770959,0.000194461245259347,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
limma voom (TMM).5,FALSE,0.00152445996005915,limma voom (TMM),0.0369536291832151,0.00048299672551444,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
limma voom (TMM).6,TRUE,97.8627071359971,limma voom (TMM),0.0650557333149679,0.000202790036567091,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
limma voom (TMM).7,FALSE,0.00152445996005915,limma voom (TMM),0.0255838925462298,0.000825816820804182,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
limma voom (TMM).8,FALSE,0,limma voom (TMM),0.0153647450191917,0.000632954195820545,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
limma voom (TMM).9,FALSE,0,limma voom (TMM),0.0270162520869383,0.000489737087183473,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
limma voom (TMM).10,FALSE,0,limma voom (TMM),0.0532163792933808,0.000938555800635399,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
limma voom (TMM).11,FALSE,0,limma voom (TMM),0.0283341783215972,0.00014848391215283,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
limma voom (TMM).12,FALSE,0,limma voom (TMM),0.106106287844707,0.00167478608693927,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
limma voom (TMM).13,FALSE,0,limma voom (TMM),0.0460082520327064,0.00071961199048709,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
limma voom (TMM).14,FALSE,0,limma voom (TMM),0.0264312022103624,0.000648585140173186,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
limma voom (TMM).15,FALSE,0,limma voom (TMM),0.0508538306921372,0.00129543261212639,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
limma voom (TMM).16,FALSE,0,limma voom (TMM),0.0513943902773916,0.00123550123824612,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
limma voom (TMM).17,FALSE,0,limma voom (TMM),0.126529648145259,0.00195560898493907,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
limma voom (TMM).18,TRUE,0.324709971492599,limma voom (TMM),0.0258566703036688,0.00149347989113036,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
limma voom (TMM).19,FALSE,0,limma voom (TMM),0.0150889697039789,0.00110606599076069,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
limma voom (TMM).20,FALSE,0.00152445996005915,limma voom (TMM),0.0469245055256422,0.0014902417822813,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
limma voom (TMM).21,TRUE,45.0630364193484,limma voom (TMM),0.0073602665765441,0.000115441299638253,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
limma voom (TMM).22,FALSE,0.00152445996005915,limma voom (TMM),0.0296385890285999,0.000317042379743615,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
limma voom (TMM).23,TRUE,68.7531441986676,limma voom (TMM),0.101816309594748,0.000343942232441607,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
limma voom (TMM).24,FALSE,0.00152445996005915,limma voom (TMM),0.0333715476432211,0.0004659255856998,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
limma voom (TMM).25,FALSE,0.0243913593609464,limma voom (TMM),0.0142066885324825,0.000743369212432565,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
limma voom (TMM).26,FALSE,0.00152445996005915,limma voom (TMM),0.00964288030381269,0.00065655942110987,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
limma voom (TMM).27,FALSE,0,limma voom (TMM),0.0292299219854036,0.00069795133718964,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
limma voom (TMM).28,FALSE,0,limma voom (TMM),0.0402879126138876,0.000862787612551763,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
limma voom (TMM).29,FALSE,0,limma voom (TMM),0.075051589305512,0.000867276539073147,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
limma voom (TMM).30,FALSE,0,limma voom (TMM),0.0446313738284912,0.000508356537696653,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
limma voom (TMM).31,FALSE,0,limma voom (TMM),0.0611189407717109,0.000332831081970353,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
limma voom (TMM).32,FALSE,0,limma voom (TMM),0.0135392323347932,0.00127227053882395,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
limma voom (TMM).33,FALSE,0.00152445996005915,limma voom (TMM),0.0495718751507671,0.00122778023981285,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
limma voom (TMM).34,FALSE,0.0274402792810647,limma voom (TMM),0.0309894883987731,0.000848088148365678,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
limma voom (TMM).35,FALSE,0.00152445996005915,limma voom (TMM),0.0212739305777762,0.00018099446094566,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
limma voom (TMM).36,FALSE,0.00152445996005915,limma voom (TMM),0.078563254755489,0.00196370315212802,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
limma voom (TMM).37,FALSE,0.00152445996005915,limma voom (TMM),0.0338596764851027,0.000965948173482944,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
limma voom (TMM).38,FALSE,0,limma voom (TMM),0.00801820399027571,0.000688172370920892,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
limma voom (TMM).39,FALSE,0,limma voom (TMM),0.0784613377911711,0.00103899837275745,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
limma voom (TMM).40,TRUE,96.9785203591628,limma voom (TMM),0.0945996627360403,0.00118115822942899,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
limma voom (TMM).41,FALSE,0,limma voom (TMM),0.0019806495580424,0.000787065058879044,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
limma voom (TMM).42,FALSE,0,limma voom (TMM),0.0431930722075809,0.00011098543236443,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
limma voom (TMM).43,FALSE,0.00152445996005915,limma voom (TMM),0.0388930490630279,0.0006463820162248,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
limma voom (TMM).44,FALSE,0,limma voom (TMM),0.000310483767259169,8.86007688460921e-06,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
limma voom (TMM).45,FALSE,0,limma voom (TMM),0.0579495230186114,0.000540674836574606,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
limma voom (TMM).46,FALSE,0,limma voom (TMM),0.0483268894886101,0.0020650805762028,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
limma voom (TMM).47,FALSE,0,limma voom (TMM),0.0784373573289786,0.00135662084935295,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
limma voom (TMM).48,FALSE,0.00762229980029574,limma voom (TMM),0.0601792329272182,0.00138843813710587,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
limma voom (TMM).49,FALSE,0,limma voom (TMM),0.0541371556406509,0.000785056528052719,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
limma voom (TMM).50,TRUE,96.7468024452338,limma voom (TMM),0.0240401502925921,0.000444361592248921,8499.52653927813,Freshwater - Arctic,Freshwater - Arctic
 Mean Depth: 8500
