	logFC	AveExpr	t	P.Value	adj.P.Val	B
34bc020ac1533729b15487fed53e6831	-0.179596192512239	8.69123716098163	-0.170895778521798	0.864911370336596	0.912576826617671	-5.86323397551835
6b9d9a81f75a4488d941bba2bea4e276	0.500810923882989	7.43556696405682	0.838640874891286	0.405176741060171	0.51904027778146	-5.86707428742103
ce35522e0736a1fccf9e21ae14c3ee06	-0.411384506322876	6.87567391073397	-0.729390169802279	0.46875198033418	0.579337834849638	-6.18502701829503
9a99b13d04559f94c05d994d54244ca9	0.124795069046139	6.33785005041093	0.288825121495001	0.77376380370953	0.839510227526171	-6.53060807123784
4f4a73c8c152cda310d91a8b1ad625c8	2.60166287512207	9.84083667956038	2.37087153081927	0.021152507065999	0.103758726532922	-3.30253385597006
21ac9338cd769064dfe183a59386d345	0.586659713239203	7.98980249394124	0.725544119922644	0.471088959819208	0.580699970758671	-5.81576268763193
34894de27388b21d384875822b942a01	3.50680777183169	8.63348076376646	3.82138333284812	0.000330625786596718	0.0153320091012118	0.159377673109105
db24f9290c4d474b646c28f7ab3a75ae	-0.823863275081033	8.43077120966759	-0.739393056872192	0.462704857703411	0.575919876077649	-5.72424143086461
bf7ea2aa8e618a88788b0d27406bd501	0.144843925931343	6.43938760120572	0.346154849505375	0.730501784126965	0.806428236637938	-6.47612835099581
86ed6e55634658f35f80a2014b67cf29	0.0642236392292408	8.98324009748247	0.0555174859017478	0.955920488498179	0.977487153510009	-5.82201047822115
031bc6bd8ff9a25f61b6ec8846a11de7	1.14659215506506	7.35847277289963	1.60225172428564	0.11463195315494	0.227462520382481	-4.91426459095071
68b3eeebfc8a75c7920569078aa5e54b	0.421781487590893	6.62065983532386	0.890094458911995	0.377159442914511	0.495816346303347	-6.07952401849962
7aeb68c9d93691468cd1c410902e9756	-0.939802262160364	6.96089096410761	-1.63881229610731	0.106765160980101	0.219638538405793	-5.13136736824149
9d6c3829be92e35d2c729a06a07f9cea	0.410643760627911	6.51335885155913	0.92001345955647	0.361445881654547	0.479952728098661	-6.09726224067203
18518dc6b55902c96a5628b6a1683284	0.201734133038514	6.66670588334728	0.382709453384195	0.703359697366638	0.784679338598042	-6.40608584275131
4cfd39842c1be76ac658ee44d2feee41	2.4458273395075	9.19420650750886	2.06818272037992	0.0431745066989192	0.136245166720198	-3.89160131335692
0ce35e7f3795a53326b6e649d4770275	0.38088246775893	6.90675742202286	0.639656191695888	0.524960712888347	0.627139841792359	-6.16634500481658
550044eb2e41142ec4f5765aa5aaf1c0	-0.0696048150376689	7.12929306359857	-0.116768309858725	0.907454418439154	0.940501478953179	-6.32683799015529
2123f462a1d5203b292e6711733097a1	0.615194575268852	9.32558173173415	0.506065817426433	0.614763630960934	0.714709135332573	-5.66834432883193
c53af32783105c989d18c3f24dca28a6	0.789885758029985	7.38353345943216	1.16745482074446	0.247890888263945	0.358448702429524	-5.53471068797085
44e3b34b921ccfd44a1871dbd08f8005	-0.239143660885504	6.80403769242036	-0.492345312105435	0.624367740241495	0.72327748126985	-6.33560394130808
ec47fbbb5cef20382f9ea775fae4826d	2.31611630652098	8.73620822684167	2.62678959366045	0.0110537250570337	0.082448993299577	-2.81225738277463
87d8b4672ebd6a23672f1318b578cc39	0.277034200070906	7.31713044318141	0.345233843542653	0.731190306951989	0.806428236637938	-6.15820891688318
c129613f8c0f4442385abbf5b107a4f0	0.939039205377369	8.27149889659592	1.15451176475227	0.253111407368339	0.361636786918401	-5.32215087291365
777bb4ed8c93d56694eccd2578cd7c38	-1.10638996345892	7.64925760533197	-1.12794722716319	0.264071203866166	0.373244265330298	-5.62355826172467
bd771cde53dcc057f164d069b98411d4	-0.316922225516175	8.61775357064014	-0.389368868319012	0.698455323740246	0.783194269902295	-5.88727526259049
cabd85d7a0e32cf85fcbf76924899950	-0.006976908464189	6.81232847689403	-0.0106362305155465	0.991550843528588	0.99601512143819	-6.4617231156984
208091cda60ecd05d2e67b9f4a828751	-3.37363291361077	8.9422095142993	-2.29994961182465	0.0251362412251543	0.112154500042743	-3.55052615370216
3b5843d7e49fc64337225bb1d6c01b4a	-0.056348497744744	7.49246354658008	-0.103114110477407	0.918234606178251	0.947548354701607	-6.2176120528872
b0dd03184feca9136ec8da1c0b8506c6	0.00146532889249069	6.50080140071957	0.00357311137710454	0.997161561050955	0.998109433257277	-6.52894479304785
2a757b79c4a18465a1d84542326f6961	0.522672796195751	7.52715963598827	0.719381399408009	0.474847341575804	0.583447200325929	-5.88383403723859
f31989a8812397b237ecbcc3bc6b21cd	-0.940577965439134	6.79209924562458	-2.07210078968768	0.0427942136072618	0.136152546881136	-4.42275208155946
01f50de7cf19e25aae110d43705c3abb	0.597653276804375	7.58105572373784	0.863326714597941	0.391578752552139	0.507173956257567	-5.78657058327711
b37db5bd4cdf794171760d28d5600886	0.406567121847843	7.0712731549717	0.66935304958961	0.505974610255936	0.610999156650804	-6.08868331879672
f6ea171d5bb51e45e8fcd2ad4ae8df7c	-2.65286312905122	8.49102684079778	-2.93723952120104	0.00477196371179894	0.0597915812460962	-2.18831789986813
