metadata	feature	value	coef	stderr	N	N.not.0	pval	qval
comparison	b947bef5d734e990348f58b5a1ff8f48	Y	-0.00328528424743327	0.00201181751655374	36	3	0.111698656402425	0.473455083560955
comparison	717a287913b97d2a93b35dbf42b816f7	Y	-0.00894623569245786	0.00613535159383384	36	3	0.153976642738553	0.473455083560955
comparison	e2f9939a88a3128baf0178b82a3dd941	Y	0.00136886843643053	0.00121984354709101	36	1	0.269653893250112	0.473455083560955
comparison	b7ec83512f548f0ca46d90adc4305d10	Y	-0.00479580349810951	0.0037897698495313	36	2	0.214310093679373	0.473455083560955
comparison	4b7c3f30ac35308c90983cf9e599ed46	Y	-0.00373901121170877	0.00232899660589812	36	3	0.117651586449619	0.473455083560955
comparison	bd7dc7cd9521fd107ae6f75a22463cbb	Y	-0.0167708337631764	0.00886264659821283	36	9	0.0669908019116216	0.473455083560955
comparison	99290cd2d6ad0c9e43727b03a6fcc046	Y	0.00136886843643053	0.00121984354709101	36	1	0.269653893250112	0.473455083560955
comparison	b64085c9b57040b87712e65c43fc12c0	Y	-0.00563607443306497	0.00300174122283132	36	4	0.0690361715192555	0.473455083560955
comparison	2541420a89be8a18bf2db0f007557b4a	Y	-0.00438248427558476	0.00382354712664504	36	2	0.259722550454533	0.473455083560955
comparison	f1a48e851b5eb6c782048f454e3806c8	Y	-0.1332194578733	0.0606488827435888	36	10	0.0349680622550846	0.473455083560955
comparison	2b9ca544156abee649d475e44e7906c8	Y	-0.12642927246693	0.0591184461371964	36	9	0.0397387029287428	0.473455083560955
comparison	e153b46fe2d99a06fadbf8ca364b1426	Y	-0.0873251549102461	0.0430178341267186	36	7	0.0502422067308865	0.473455083560955
comparison	8b0927ab2a688fd071f6483e931a9479	Y	-0.03326759621525	0.0124425288578685	36	8	0.0114437557631008	0.473455083560955
comparison	9330552170a4a2a2903277c74c6eddd7	Y	-0.0219799136258711	0.010088200427276	36	5	0.0363745616369797	0.473455083560955
comparison	04c4f62bf5fe0727d49b026537b624ef	Y	-0.0265137061620029	0.0113540514212836	36	7	0.0255735201823816	0.473455083560955
comparison	200ffd63aeaa93813d2fa93e10ac8a9c	Y	-0.00843059678653299	0.00540642366113803	36	6	0.128170455573284	0.473455083560955
comparison	338bb7d9991e214bbf60565dfe2a1973	Y	-0.0032858099981675	0.00268787435155627	36	2	0.229941912738017	0.473455083560955
comparison	50a94e3c8bbb8347addc8068156fb6f8	Y	-0.0317542247625327	0.0123334382031929	36	8	0.014560443172617	0.473455083560955
comparison	0fcf1c1d76b850337d79c6ff8f76c045	Y	-0.00563660018379921	0.00349106654186942	36	3	0.115645729317487	0.473455083560955
comparison	efc8869dc2575ccb11af605b2659e3e3	Y	-0.00264391646256435	0.00207354124728914	36	2	0.210927893455882	0.473455083560955
comparison	a7c6fc4735617ba0a13b6437ba9c4f3b	Y	-0.00219018949828885	0.00169026480067733	36	2	0.203783806231912	0.473455083560955
comparison	26ef3c79a722603a948675bd6c19c609	Y	-0.00379412644271241	0.00292809292549632	36	2	0.203783806231912	0.473455083560955
comparison	b21ea849fa275b4cefd611e72bae61a0	Y	-0.00309764342683984	0.00239058659240562	36	2	0.203783806231912	0.473455083560955
comparison	02b2383ce3892d0422177fe43fa6f966	Y	-0.0130804272819646	0.00677723680523928	36	5	0.0619769845359167	0.473455083560955
comparison	4c98471f6effefa7877c3f47547bfa86	Y	-0.00264391646256435	0.00207354124728914	36	2	0.210927893455881	0.473455083560955
comparison	b4f03ad5ca5004c5c0b183e0670b66a6	Y	-0.00264391646256435	0.00207354124728914	36	2	0.210927893455882	0.473455083560955
comparison	b08ccd28f303c6debf6e8ad3e39bd0a6	Y	-0.00154882171341992	0.00173672089534656	36	1	0.378764066848759	0.473455083560955
comparison	28f523d68a0832968a7355e58051bbaf	Y	-0.00264391646256435	0.00207354124728914	36	2	0.210927893455882	0.473455083560955
comparison	163843ed695c7783e7c061b61b0b99a9	Y	-0.00478030481485471	0.00536023945567778	36	1	0.378764066848759	0.473455083560955
comparison	68259c9ecbadd42a330106348e52e404	Y	-0.0115243337137709	0.00649374142380393	36	6	0.0849049810799988	0.473455083560955
comparison	d0e71d60e80c784c12de2ea20ce001c5	Y	0.0664681028233088	0.0220152348381636	36	15	0.00478168025177341	0.473455083560955
comparison	ad39f2a2446b4b6317640326e11de892	Y	0.00410726249770938	0.00265443952282058	36	2	0.131045224794086	0.473455083560955
comparison	71310c850cefbf8f3c0a8e80607583f2	Y	-0.00685981773414357	0.00769203368853208	36	1	0.37876406684876	0.473455083560955
comparison	dcaeea7e358820b02397b680458175ff	Y	-0.00770434440210723	0.00674318454401227	36	2	0.261212596825437	0.473455083560955
comparison	187fe711d2472a4b3a37413f466afbab	Y	-0.00363492899536426	0.00407590950246358	36	1	0.37876406684876	0.473455083560955
comparison	56cd04875a5b4ebbf355a193c95b2f8c	Y	-0.00309913208325715	0.00347511104718889	36	1	0.378764066848759	0.473455083560955
comparison	1ce6b03f55ca1901a6069934b9536054	Y	0.0233760615760934	0.023592237144322	36	17	0.32876466917189	0.473455083560955
